isEdited,developerResponse,userName,review,date,title,rating,app_name,app_id
False,"{'id': 20792648, 'body': ""Thank you for your review. In order to use all of the self-care content in the app, it's necessary to have a Sanvello Premium account. Please contact us at info@sanvello.com so we can look into some different options for upgrading your account! "", 'modified': '2021-02-01T22:47:35Z'}",Rabbi Rachel,App won’t let me progress beyond storms.  It seems to require me to sign up for paid options.  Not impressed.,2021-01-29 14:49:34,Dissatisfied,1,sanvello-anxiety-depression,922968861
False,,（╹◡╹）♡ solé,really helping me calm down and keep track of my feelings,2021-03-27 02:38:56,:),5,sanvello-anxiety-depression,922968861
False,"{'id': 16983377, 'body': 'We are always working to expand our list of insurer partners.  In the meantime,  please enjoy our daily mood tracker, our community forums, our guided journeys and our thought tools. We think these tools and resources are pretty great! ', 'modified': '2020-07-30T14:57:31Z'}",Arr2dee2,This was the only reason I downloaded this. Wish my insurance supported betterhelp,2020-07-28 04:10:57,Therapy not available in my state,1,sanvello-anxiety-depression,922968861
False,"{'id': 20963147, 'body': ""Thanks for your review, I'm sorry you ran into trouble with setting up your account. Please email us at info@sanvello.com so we can look into this for you. "", 'modified': '2021-02-09T21:31:40Z'}",MooMooMarie,"as far as i know, i’ve never made an account. the app looks good though, so i won’t hold a grudge.",2021-02-08 16:01:02,it says the email address is already in use.,3,sanvello-anxiety-depression,922968861
False,"{'id': 17767360, 'body': 'Thank you for your feedback.  I will make sure our product team reviews this in detail. \n\nAs an FYI, we are working to scale our therapeutic services.  We encourage people to check back frequently as we expand to meet the growing demand. ', 'modified': '2020-09-08T22:40:13Z'}",MariaAnag,"After reviewing and navigating different aspect of the app, I would rate Sanvello a 4.5 out of 5. The rating is based on numerous strengths and weakness the app exhibits. Sanvello lacks important substance, the therapy option on the app is unavailable in many states. With that, Sanvello also does not provide service for individuals with impairments and disabilities. The app also has mediocre guided mediations when comparing to other applications. Sanvello does display strengths including, their easy to navigate design. Uniquely, the app promotes a variety of features that help users achieve their mental health goals in comparison to other mental health apps. Sanvello also offers the ability to connect with a community of users to form a safe space to feel supported. Comparatively, Sanvello should not be considered a substitute to professional mental health treatment. However, when the app is used as a part of a self-care plan, the app can be vital to prioritizing one’s mental health. During adolescence development one begins to face individual stresses including, school pressure, friendships altercations, relationship struggles, family hardships, and irregular sleeping patterns—the way teenagers cope with these stressors shape the individual (Laser & Nicotera, 2010). Correspondingly, Sanvello has multiple features that allow adolescents to develop and cope with significant stressors they experience daily including, journaling, meditation, and monitoring sleeping habits. The accessibility of these features and the permission to access peer-support on Sanvello can help guide adolescents on their identity process. Social networking site and applications benefit teenagers to learn and develop self-control, to respect to individuals’ viewpoints, to engage in critical thinking techniques (Murphy et al., 2013). The app provides a variety of suggestions and skills based on adolescent’s mental health struggles and development, ultimately demonstrating appropriateness for that particular age group.",2020-09-05 01:27:51,App Store Review,4,sanvello-anxiety-depression,922968861
False,,Svea Yvonne,it has helped me so much!! definitely recommend :)),2020-08-10 02:46:19,love this app!,5,sanvello-anxiety-depression,922968861
False,"{'id': 18088209, 'body': '👋Hi Heather.  When using an iPhone to listen 👂 to the videos,  the toggle switch on the side of your phone needs to be in the ""on"" position 🔊 ( instead of ""vibrate"" or ""silent""). 😊I hope you check it out and then consider updating your review.   ⭐⭐⭐⭐⭐\n', 'modified': '2020-09-25T03:34:07Z'}",HeatherLarson,It only worked on the day I downloaded the app,2020-09-23 16:06:14,Sound doesn’t work,1,sanvello-anxiety-depression,922968861
False,,Emery223,I really love this app it helps me a lot with my depression,2020-06-23 18:30:44,I LOVING THIS APP GET THIS APP!!!!!!    ASAP,5,sanvello-anxiety-depression,922968861
False,,Bcwalters,This is so relaxing,2020-04-14 05:57:36,Relaxing,5,sanvello-anxiety-depression,922968861
False,,mad momz 😡,this app is kinda saving me rn. its like mini therapy in the middle of my psychiatrist visits,2021-03-18 16:18:55,definitely recommend,5,sanvello-anxiety-depression,922968861
False,"{'id': 18201434, 'body': ""Please contact us at info@sanvello.com so we can address this.  As a mental health app, providing *quality* tools, resources, and services is our top priority. Let's get this resolved for you right away."", 'modified': '2020-09-30T16:55:35Z'}",Fawkes881,"For such a great app, it creates a lot of unnecessary stress and anxiety when I need to do a quick meditation and it keeps logging me out.",2020-09-25 21:46:59,Logs You Out,1,sanvello-anxiety-depression,922968861
False,"{'id': 16837093, 'body': ""Hi! This shouldn't be happening, and we'd love to look into this for you. Would you mind sending details to info@sanvello.com?"", 'modified': '2020-07-23T18:10:03Z'}",Biteme22#,Not a bad idea but this app crashes all the time,2020-07-21 08:51:18,Crashes,1,sanvello-anxiety-depression,922968861
False,"{'id': 16835062, 'body': ""Hi, have you tried ensuring that your phone is not in silent mode for the video audio? We've seen this a few times and this has been the problem in each case so far. Please contact us at info@sanvello.com for additional assistance so we can get this resolved for you."", 'modified': '2020-07-23T14:53:52Z'}",Sasha358,Recommended by health insurance..Unable to hear video. Not easily to navigate.,2020-06-27 18:40:26,Disappointed,1,sanvello-anxiety-depression,922968861
False,"{'id': 15928301, 'body': 'Hi there, thanks for giving us a try. We wish you luck on your path to feeling better.', 'modified': '2020-06-11T15:44:16Z'}",shffjfdjd,It doesn’t matter,2020-05-07 02:07:12,not sure how this works or how it could help anyone,1,sanvello-anxiety-depression,922968861
False,"{'id': 17105692, 'body': 'Users who commit to using the app on a daily basis, report amazing results.  Good luck on your journey. ', 'modified': '2020-08-05T20:13:44Z'}",Betty's.,I need to commit to daily check in,2020-08-01 23:33:15,Commitment,3,sanvello-anxiety-depression,922968861
False,,Lesly K.,One of the best apps ever,2020-04-10 10:01:45,Life saver,5,sanvello-anxiety-depression,922968861
False,"{'id': 13542074, 'body': 'We apologize that you experienced trouble opening the app. We want to make sure you gain access to use the features of the app. If you reach out to us at info@sanvello.com we can further look into this issue. Thank you!', 'modified': '2020-02-17T18:31:36Z'}",MerryJerry123,This app never opens. Just sits on the opening screen and never runs. Not exactly lowering stress levels...,2020-02-16 22:48:26,Green Screen of Not Helpfulness,1,sanvello-anxiety-depression,922968861
False,"{'id': 21273534, 'body': 'Thank for your feedback on this matter. Please contact us at info@sanvello.com if you have any questions or would like to provided additional feedback for us moving forward.', 'modified': '2021-02-24T20:15:23Z'}",CaliforniaMom22,I deleted the app immediately after I saw Kati. She is an horrible representation of therapists / psychologists,2021-02-23 07:02:25,Avoid Kati Morton,2,sanvello-anxiety-depression,922968861
False,"{'id': 17767440, 'body': 'Thank you for your ⭐⭐⭐⭐⭐review!    I will make sure our product team sees it. ', 'modified': '2020-09-08T22:52:59Z'}",Blue Bell Breeze,"Beginning & To Start Off
Sanvello has been one of the best apps I’ve reviewed so far. First off , the guided journeys are very helpful and beneficial , they’ve also helped me with my mental health too. Also , if the guided journey hasn’t been helpful , you can rate it when it pops it. 

Features
The group chats and discussions and great. Plenty of people to chat , vent , give advice to and so much more. There hasn’t been a single mean or rude person on there because everyone on Sanvello is going through the same thing. The journal types are very detailed and clear , and the mood entires can be very helpful if you just wanna let your feelings out , but not in a direct way. 
Also , it tracks your progress and gives you a weekly check-in to let you know how you’ve been doing. If you need anything , you can email them and they will respond very quickly! I’ve had some issues with the app in the past they responded within a day or so.

Flaws & Things to Improve 
Sanvello is a great app , but it has its flaws and imperfections like anything. There’s probably features and bugs that need to be addressed , but I’ll just say the ones off the top of my head. You get free Premium access when you start , then it puts you back to the free Sanvello app. I’d wish they would tell you that it switched back ‘cause it got really confusing for me. The prompts or formats of how some things are written can get confusing on that app. For thought records , guided journeys , e.t.c. It cuts off links sometimes. In group chats , it can cut off the links which can get annoying.

I’d strongly and high recommend Sanvello to anyone who’s going through a rough time , has mental health issues , or need a group of people to relate to in a really tough time. Thank you to all the readers to took the time to go through every word.",2020-08-27 04:13:55,"Without a Doubt , 5 Stars",5,sanvello-anxiety-depression,922968861
False,"{'id': 18651694, 'body': ""Hmmm... That shouldn't be happening.  Let's get this fixed.  Please reach out to info@sanvello.com.  Our support team is happy to help. "", 'modified': '2020-10-22T21:55:35Z'}",Caligrl8983,"It might be a fantastic, helpful app, but it won’t open. :/",2020-10-18 01:54:05,Won’t open,1,sanvello-anxiety-depression,922968861
False,,viviqna c,I am in love with this app!,2020-04-24 12:26:04,Best behavioral health app,5,sanvello-anxiety-depression,922968861
False,,AlecLima,"I’ve never been the type of person to have “anxiety” or “depression” and sometimes I even found myself looking down on those who had these problems because I thought they were just weaker than me. I know it’s wrong please don’t judge me to harshly.😂

But recently I’ve moved out of my parents house and live across the country, completely out of reach of them. I got a job, a place to stay and I live on my own and the days started to get repetitive and tedious. I started to feel sluggish, unmotivated, and even, I dare say, a little depressed. 

I started calling off of work simply because I didn’t want to get up. I’d stay in my bed all day until the urge to pee started to hurt, and all I wanted to do was nothing. I had lost all motivation to do anything. I felt awful. My usual tricks of telling myself to “just be happy” or smiling to myself stopped working. So I felt like I needed an outside source to help me. 

That’s where I found Sanvello. And to be honest, a lot of the tricks they use, I already knew about and used on a day to day basis. Because a lot of it is just common sense psychology. Like reprogramming your brain by talking to yourself in a positive way, or forcing yourself do a task that will eventually lead you into doing more and more tasks. But for some reason the way they made this app works. And I feel a lot better after only 3 days of use. So I appreciate the creators of this app. And if you managed to read this far, pineapple doesn’t go on pizza.",2020-07-10 13:58:46,"Very, very good.",5,sanvello-anxiety-depression,922968861
