date,isEdited,userName,rating,review,title,app_name,app_id,developerResponse
2021-05-12 04:37:28,False,Wøłvíê,5,"This, now, this, is crossing the line. These stories and background noises and completely unreal! I love the attention to detail in each and every one of these books. So far, my two favorites are The White Cat and The Sleepy Caterpillar. My little brother LOVED The Sleepy Caterpillar, and fell asleep almost instantly after his beloved bedtime story. I personally like The White Cat the best. The daring story of a princess journeying to a Cat Kingdom, befriending cats of all kinds, and a great rescue kept me awake all the way through it, but I did eventually fall asleep. I am a very rough sleeper. I’m terrible at falling asleep, and sometimes it takes hours. This has put me asleep so quickly, and this is only my first day using it! Me and my family are about to go on a LONG trip to California, and I will definitely listen to these stories while on the road. It’s strange, but road noises seem to soothe me...

Dear Abbe Opher,
Hello! I am 10 years old, and I really like your The White Cat story. I am super excited to hear your other stories, and I’d like to say, your voice is very soothing! Keep up your great work. ✌🏻🥳🌟.    Sincerely, Catelyn Calvert in Texas

Dear Nadine Brown,
Hello! I am 10 years old, and I love your The Sleepy Caterpillar story! It put my brother to sleep, and I don’t think he’s waking up anytime soon. The serenity of being a caterpillar sounds so soothing and nice; the chocolate acorns, bird siblings, and the sleepy cocoon. It makes me think of what it REALLY would be like. Your story was the first story I heard on this app, and I thank, thank, thank you for getting my brother to sleep. He’s a little ball of energy and won’t stop talking.   Sincerely, Catelyn Calvert in Texas

Thank you so, so, so, much for this amazing app. But for now, I am going to fall asleep to a beautiful story about a princess and a white cat...",What an amazing adventure; all in my own tablet!,slumber-fall-asleep-insomnia,1109543953,
2021-02-16 04:11:27,False,punkadoo 122,1,I’m 7 bruh and I don’t have premium anymore 😭 pls make more free kid stories,Slumber make more free kid stories pls,slumber-fall-asleep-insomnia,1109543953,
2021-06-04 23:05:00,False,Chevy 54,5,Thanks,Great app!  Love it!,slumber-fall-asleep-insomnia,1109543953,
2020-01-02 05:47:21,False,Alex Yaleman,5,Nice stories,Cool app,slumber-fall-asleep-insomnia,1109543953,
2020-12-26 18:45:32,False,RightKitKatie,3,"Summary: A lovely app with more than just stories for bedtime. A few convenience and quality issues, but once resolved, I would gladly buy the lifetime access. 

The Good: Readers for story time have soothing voices that are easy to focus on and they make me feel sleepy even when I’m working with the stories as background noise. There’s a large range in length, from 10 minutes to 1 hour. Not just stories, the app includes meditations and sound scapes, so you can use the app for more than just sleeping. 

Suggestions: The stories can’t be filtered by length, which means you have to scroll through and look at each one to find one of your preferred length. Definitely annoying when I only want a quick 10 minute story that won’t get interrupted/cut off. There’s also no way filter between items you’ve listened to and those you haven’t. You can favorite items, which I enjoy, but if I didn’t like a story and wanted to find a new one, it’d be nice if I could look through the ones I’ve not yet heard. I also wish I could queue up stories or meditations. Sometimes I’m not trying to sleep, but just relax, so it’d be nice if I could listen to more than one in a row, rather than just one long one.

The Bad: I’m not sure if they got some recordings from elsewhere or paid the readers to work for them individually, but one of them in particular (Dan Jones) fumbles some words and has to stop and restart a few times (most notably in the dragon series and The Boy Who Ran Away to the Circus). Whomever the audio editor was did a poor job and the mistakes make it hard to fall asleep. I actively avoid works with Dan Jones now, even though he’s one of the most available readers on the platform, simply because the audio editor was sloppy. It’s the most irritating thing for me and why would I pay to listen to a story where there wasn’t any effort put in to the quality?

Free Trial: The free trial was nice, though I didn’t get access to as many stories as I see available for pay now (though it may also be since they upload regularly). So long as you cancel the subscription before the expiration date, you won’t get charged. Make sure it’s not on the day of the expiration, but rather a day or two before. Even if you cancel it, you still get access until it expires.","Lovely stories, some issues",slumber-fall-asleep-insomnia,1109543953,
2020-03-09 03:31:24,False,Elliejade LJ,4,I love it that’s all I have to say.   I LOVE IT,Sleep,slumber-fall-asleep-insomnia,1109543953,
2020-03-13 07:17:59,False,YoshiJ457,1,i opened the app and it immediately asked for money to continue? dont know why this app is promoted and this review will probably be deleted because its a scam,rip off,slumber-fall-asleep-insomnia,1109543953,
2020-05-15 07:00:02,False,jshaw2k,5,It’s a great app,Jmoney,slumber-fall-asleep-insomnia,1109543953,
2020-11-11 06:20:08,False,qpcgf,1,The free ones won’t even play........,Fix it,slumber-fall-asleep-insomnia,1109543953,"{'id': 19072646, 'body': ""Hi qpcgf, can you try uninstalling the app and reinstalling it. Perhaps something went wrong with the update for you. If that doesn't work please email me at support@slumber.fm so we can try and figure out how to get the stories working again for you. Lee"", 'modified': '2020-11-12T17:40:41Z'}"
2020-11-23 11:30:46,False,Calitrano,1,I can’t sleep with this app talking to me,Keeps you awake,slumber-fall-asleep-insomnia,1109543953,
2020-06-23 07:14:53,False,Abi Brazil,5,BEST SLEEP APP EVER I WILL NEVER HAVE SLEEP ISSUES AGAIN 10/10 DEFINITELY RECOMMEND,i will NEVER have sleep issues again!! RECOMEMND,slumber-fall-asleep-insomnia,1109543953,
2020-09-19 05:42:32,False,kittygown,1,Very expensive 🤑🤑 and I don’t like that.,It’s okay,slumber-fall-asleep-insomnia,1109543953,
2021-01-26 02:59:22,False,gg728🤥🤥😬,5,Very good,Great,slumber-fall-asleep-insomnia,1109543953,
2020-07-30 08:21:41,False,Sdillon55,1,No way!  Lots if free material out there.,Deceptive description- $40 PER YEAR,slumber-fall-asleep-insomnia,1109543953,
2020-07-02 06:44:46,False,ScubaSteve2727,4,needs more free episodes,MORE FREE EPISODES PLEASE,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863348, 'body': 'Upgrade the app to version 1.11.3.  We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:40:53Z'}"
2020-08-04 08:36:06,False,dhvzvdyd,5,its so good my fav ret is the cats journey,good,slumber-fall-asleep-insomnia,1109543953,
2020-10-14 20:50:09,False,Linda Headley,1,I was looking for a blue light blocker. This isn’t it.,Not what I was seeking,slumber-fall-asleep-insomnia,1109543953,
2020-04-18 14:33:20,False,***AB***,1,Feels like a scam,Can not easily unsubscribe,slumber-fall-asleep-insomnia,1109543953,"{'id': 14791560, 'body': 'Email us at support@slumer.fm or see our FAQ at our website slumber.fm for help on unsubscribing.', 'modified': '2020-04-20T16:59:15Z'}"
2020-04-30 04:19:49,False,jeasicastover,1,None of it works on my iPhone X... ??,???,slumber-fall-asleep-insomnia,1109543953,
2020-06-30 12:19:43,False,Cqb87,4,I’m mean it’s ok,"Yeah cool, cool",slumber-fall-asleep-insomnia,1109543953,
2020-03-27 06:16:52,False,tyleip,5,Great app!,Cool,slumber-fall-asleep-insomnia,1109543953,
2020-09-11 04:40:51,False,KEOMONT,3,Ditto,Thumbs down to Dan Jones,slumber-fall-asleep-insomnia,1109543953,
2020-12-04 11:54:42,False,flaaged,5,Is a good app,By Akiyah,slumber-fall-asleep-insomnia,1109543953,
2020-05-07 23:23:37,False,SparkleKarina,5,Awesome App :),Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-03-16 09:49:50,False,Get Serious!,1,$40 just to try it t out - NOT,$40 Trap!  NOT,slumber-fall-asleep-insomnia,1109543953,"{'id': 21735679, 'body': ""Hi Get Serious!, thanks for your feedback. Our app offers a 7-day free trial to new users and the charge won't apply if Apple confirmed that the free trial was cancelled on time. We also try to come up with new stories that others can try for free even if they opt out of the subscription. "", 'modified': '2021-03-18T14:24:55Z'}"
2021-06-23 04:02:01,False,🤢😱,5,B e a utiful,Sleeepy,slumber-fall-asleep-insomnia,1109543953,
2020-07-17 05:05:01,False,FoxeeLoxee,5,Great!,Foxeeloxee,slumber-fall-asleep-insomnia,1109543953,
2020-03-10 11:17:07,False,BDelcour,5,It LITERALLY made me SLEEP WALK!!!,WOW,slumber-fall-asleep-insomnia,1109543953,
2020-04-20 22:12:38,False,kristy r rn,4,Great app!!,Kristy RN,slumber-fall-asleep-insomnia,1109543953,
2020-02-25 08:15:50,False,vgdbhtewqdfgjlphbnffnugbg,5,Good,Troy,slumber-fall-asleep-insomnia,1109543953,
2020-02-24 08:07:54,False,TheBlueArtist,1,Crap,Crap,slumber-fall-asleep-insomnia,1109543953,
2020-10-20 21:28:50,False,zimzjsijridnwuwkhsu,5,This is the BEST SLEEPING APP EVER!!! (*^ω^*),Omg,slumber-fall-asleep-insomnia,1109543953,
2021-06-22 23:29:17,False,fahim alavi,5,Bestt🇮🇷,Best,slumber-fall-asleep-insomnia,1109543953,
2020-10-01 13:01:38,False,vhcig ug igf by,5,Hub,Mmmm,slumber-fall-asleep-insomnia,1109543953,
2020-11-01 14:40:07,False,abedrax,1,DO NOT DOWNLOAD THIS! PAYING TO SLEEP!?!,DUMB,slumber-fall-asleep-insomnia,1109543953,"{'id': 18879564, 'body': 'Hi Abedrax, thanks for the comment. Just so you know, we do offer over 20 free episodes, which is more than many other sleep apps.  If you need help accessing the free content, feel free to email our support at support@slumber.fm.\n\nAll the best,\nLee', 'modified': '2020-11-03T16:51:54Z'}"
2020-10-24 14:13:47,False,Valerie .A,5,I like it because it make me sleepy,I like it,slumber-fall-asleep-insomnia,1109543953,
2020-07-15 23:42:21,False,Cdf821,5,Best sleep ever,Love it,slumber-fall-asleep-insomnia,1109543953,
2020-01-07 08:21:41,False,Zak-Deb,5,5 stars,5 stars,slumber-fall-asleep-insomnia,1109543953,
2021-06-08 14:47:33,False,pets-are-the-best,5,So last night I had insomnia because I was excited for today.OK good nights sleep at all no matter what I tried until I got this app. I tried listening to music that’s relaxing. It didn’t work. I tried listening to Calm stories and let me get this straight there are little comb stories for free. But on Slumber there are a lot of free stories that you can listen to. I listened to the California train story and it helped so much I fell asleep in just a matter of minutes. You should download this app right now it is so great.🤩🤩🤩🤩🤩🤩🤩🙂🙂😌😌😌😌😌😌😺😺😺😺😺😺😺😺😺😺😺👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻😊😊😊😊😊☺️☺️☺️☺️☺️☺️☺️☺️,I had insomnia,slumber-fall-asleep-insomnia,1109543953,
2021-06-02 02:59:33,False,zone6521,5,"I’ve struggled with sleep problems for many years due to tinnitus in both ears. Prescription meds, over the counter meds, alcohol. You name it and I’ve tried it. To help with the tinnitus I wear hearing aids 24/7-365 and have the ability to stream using blue tooth technology. I came across the Slumber App and took advantage of the 7 day free trial period and instantly noticed a HUGE difference. I am now in my second month and am as excited now as I was the first week…. This program is a game changer for me. Getting to sleep is now a joyful experience and with the ability to set the App to play one, two, or more times if I wake up during the night I’m lulled right back to sleep.",Outstanding App,slumber-fall-asleep-insomnia,1109543953,
2021-04-24 08:38:53,False,wilmaaaz780,5,"I like history asmr type stories for sleep, or guided meditations, but it’s hard to find them with rain in the background on YouTube. With slumber you can add whatever background noises you want!!! I’m very happy to have found this, because now I can find a good meditation or bedtime story and then add my own background rain. Thanks to French Whisperer for mentioning it on his channel.",Worth the price,slumber-fall-asleep-insomnia,1109543953,
2021-03-03 02:44:08,False,fgcrfyghgyhhree,5,This app is awwwwwwesome,Hbhbhuhhunhhjjnhu,slumber-fall-asleep-insomnia,1109543953,
2020-10-26 07:59:55,False,Ally18470,5,"While I like the calm app, this app is better for sleep. I feel like it has more variety and it loads faster. It’s also priced better per year at $39.99 vs $59.99 for Calm. I like that there’s nature sounds or stories and you can set it to loop or play all night.",Better than Calm,slumber-fall-asleep-insomnia,1109543953,
2020-11-28 03:19:17,False,MindyCam,1,I tested this it was horrible. Went to cancel the “free” service and it billed me 49.99!,It signed me up without my knowledge. Rip off.,slumber-fall-asleep-insomnia,1109543953,
2020-10-17 04:57:08,False,lilogrey,5,I totally recommend this app.It helps me fall a sleep right away and it’s relaxing.It even help my little sister go to sleep.If your looking for a good night sleeping Slumber is definitely the right place for you.,Helps a lot,slumber-fall-asleep-insomnia,1109543953,
2020-10-11 18:22:28,False,Sarah stars 57,5,"I downloaded the app, thinking it was free with in app purchases. not knowing after a week it was going to charge me $39.99. When I saw the charge I was upset,  it too late to cancel that year. I guess they bill yearly. Anyways, I said since I was stuck with it, better try it. I have grown to love the variety of stories and meditations, and that you can adjust the various background noises like birds chirping, oceans sounds, river rushing, etc, and the levels can be adjusted. Also you can keep the background music on even after the story ends. Fabulous. The variety is awesome, it puts me to sleep, and also lulls me back to sleep if I wake up thru the night. and I have grown to love some of the stories . There are a couple depressing ones I avoid now, one being the monk and the man seems too dark, but tons of others that put me in a happy dreamy land. Highly recommend the week trial, this is the best all natural sleep aid, and actually worth the money. Try it! Has made me look forward to falling asleep with their pleasant voices and British accents.","Pricey, but actually worth it.",slumber-fall-asleep-insomnia,1109543953,
2020-07-25 05:11:18,False,Mak Syd,5,"This is a very great app. I can not sleep without something on whether it be a YouTube video, music or this app. I have had this app for 2 years now and have recommended it to my friends. The “album” I love is sleep meditations. The story I love the most is leaf of stream. One thing is that I can fully experience the app without paying, so I just stick to the free ones. Free or not, this is the best app that got me sleeping in 5 minutes. When I wake up in the middle of the night without being able to fall asleep, I would put on slumber. In conclusion, if your looking for an app that puts you to sleep fast and has different albums, Slumber is what your looking for.

10 out of 01 would recommend",Great,slumber-fall-asleep-insomnia,1109543953,
