userName,rating,date,title,review,isEdited,app_name,app_id,developerResponse
1THINK1AM,1,2020-04-30 22:06:15,This app creates anxiety!,"Seriously? I just want to hear the nature sounds that I heard on the nearly continuous TV ads! Everything is purchase this, purchase that. Get me out of here...",False,calm,571800810,
Negro0440,5,2020-04-15 00:11:58,Calm helps me to sleep,IT helps ME to sleep and calm down,False,calm,571800810,
Yungblood31,5,2020-03-21 12:35:15,Get it,You need it,False,calm,571800810,
Kentuk-Buck,1,2020-04-05 09:41:07,Calm Free?,Calm app is free for one sound only that I have experienced. If you want anything else other than this one “calming sound” then it’s going to cost you. 👎,False,calm,571800810,
epic race 3D,5,2020-02-28 04:55:41,Calm,This is the best but I am not going to sleep but I love it,False,calm,571800810,
green-blue eyes,5,2020-02-25 11:59:04,Calm,Thank you so much for this!,False,calm,571800810,
bratty bradfird,5,2020-02-24 18:40:17,Review,Thank you So much!,False,calm,571800810,
567538374!!;,5,2020-02-20 05:47:14,Calm,This makes u feel so good I love it,False,calm,571800810,
hello379,5,2020-02-09 02:20:23,Great for sleep,Helps me fall asleep so easily it’s great,False,calm,571800810,
Newtothisgame,3,2020-02-14 18:31:06,Nice music but toooooooooo many ads,Deleted it from my phone.,False,calm,571800810,
PaladinXCross,1,2020-02-09 16:48:13,Disappointed,This app is so very helpful yet they want to charge you outrageously when their type of app should be free and be sponsored to where it is free for anyone’s usage to achieving internal peace.,False,calm,571800810,
xxfreebands_,5,2020-01-05 17:26:53,Best thing ever,Lebron let me in on something nice,False,calm,571800810,
CNBrannan,2,2020-01-22 14:23:24,Ugh,I can’t even do a Body Scan without having premium. Annoyed.,False,calm,571800810,
JAL153#,1,2021-07-01 19:59:57,Not for the hearing impaired,Even with my hearing aids I can barely understand the person speaking. An option for closed captions should be offered.,False,calm,571800810,
D. Richey,5,2021-05-23 08:14:24,Dreamy,I find Harry styles voice so soothing...,False,calm,571800810,
fdfrfghcu,5,2021-05-10 01:45:56,Layla,I really loved this app so so so much,False,calm,571800810,
840137372,5,2021-04-12 04:00:30,Calm,Best app for helping you sleep with.,False,calm,571800810,
JudyCapelli,5,2021-04-03 20:32:50,Release,Cannot review ~~ too relaxed......,False,calm,571800810,
The-Schwarz,5,2021-01-21 11:09:23,Excellent,I still love this app,False,calm,571800810,
Lovemahjong7,1,2021-02-15 09:08:47,Not working;,"Calm no longer working on my iPad. Downloaded an update a couple of days ago, and Calm now does not open!  Fix it please!",False,calm,571800810,"{'id': 21407264, 'body': 'So sorry for the trouble you\'ve experienced! Please try leaving the app open on the loading screen, as this should allow the app to fully load. Upon subsequent app launches, the app should then load normally without any delay on the ""take a deep breath"" screen. If you are experiencing issues on an older version of the iOS app, please update to the latest version, then follow the steps above if you experience any loading issues.', 'modified': '2021-03-02T20:35:54Z'}"
Bigbertha125,3,2021-02-15 01:06:42,Music,All music eventually goes to synthesizer. Not my favorite,False,calm,571800810,
pandaqueen🐼👸🏾,2,2021-01-29 02:36:27,Love but hate,I hate that you can’t do anything unless you pay in stupid,False,calm,571800810,
Sudokuplayer 0648,5,2021-01-07 16:41:50,I love it,I slept really well and had the best dream!,False,calm,571800810,
n_hoops,4,2021-01-09 05:09:52,Great app,Loved the free trial. Will absolutely pay for it if y’all get David Attenborough to read a story 💯,False,calm,571800810,
PoCocopuff,5,2020-12-03 06:39:23,Breathe,Thank y’all  for this app. 5*star’s,False,calm,571800810,
Diana Breeza,3,2020-12-14 03:12:02,Ok...,It’s really good for sleeping and mindfulness. But most of it needs a subscription and I’m not spending money on a app.,False,calm,571800810,
I HATE TALKING AJLA,1,2020-12-09 10:23:09,Ugh read befor down load,What bugs me is that it is just all locked and i and i think i will delete this app >:(,False,calm,571800810,
awsome faith,5,2020-07-17 19:41:46,Omg I fell asleep so fast I don’t even remember that a fell asleep,❤️❤️❤️,False,calm,571800810,
deirecttvisdevil,1,2020-08-27 23:41:29,Garbage,Free one year subscription through American Express so i signed in and it doesn’t work. Now they have my credit card and name.,False,calm,571800810,
'bastian's Mom,1,2020-08-22 04:56:25,Useless,"This app keeps crashing every time I try to open it. In fact, I can’t get it to open. Absolutely useless.",False,calm,571800810,
Howdyk,1,2020-08-16 02:34:55,Disappointing,Why are you so greedy. The free version should have a little bit more than nothing.,False,calm,571800810,
Viejo44,1,2020-07-24 01:22:26,Horrible experience,You can’t even listen to ANYTHING without setting up a $70 subscription. Have you ever tried to UNsubscribe from one of those “free” trials!,False,calm,571800810,
shecould,2,2020-07-21 11:43:08,Order,"I didn’t subscribe, but got charged. Tried to unsubscribe with no luck.",False,calm,571800810,
KO7327,2,2020-06-11 12:47:26,Wasted time,Waste of money. Doesn’t work. The woman ‘s voice was too harsh to be relaxing. I’m going to get a refund.,False,calm,571800810,
Long Hair 39,5,2020-05-29 07:26:28,A journey to life in a new world,Calm help to a stressful time to relax helps :-),False,calm,571800810,
ahshsisb,1,2020-06-09 04:51:17,nothing available without premium!!,"i’ve used the same sleep music on this app for at least 2 years and all of the sudden it’s only available if you pay for premium. it’s the only thing that helps me sleep but i don’t have $70 for to
spend on an app! not cool of them change it all of the sudden",False,calm,571800810,
1D70C8,1,2020-06-02 16:11:50,“Free Apps”,I am so. So very tired of these apps that are free to download but then have a obnoxious subscription to even use the app. This one being a 70 bucks for a year subscription.,False,calm,571800810,
AbhaG73,5,2020-05-11 14:54:13,So easy,Do not fear. This is not a survival of the fittest. It is an accessible achievement for the masses.,False,calm,571800810,
and...then,1,2020-05-24 23:41:10,Why processing payment when I download??,"App does not indicate a charge, but it was processing a payment when I downloaded it.  Feeling tricked and definitely not Calm.......",False,calm,571800810,
Inspectyour Gadget,5,2020-05-10 05:05:49,Truly,...thank you!,False,calm,571800810,
Tamicisme,5,2020-05-04 05:12:11,Great app!,Very useful tool! I am hooked!,False,calm,571800810,
dieckmeyer,1,2020-05-08 18:28:21,Not what you think it’s like,I had to buy a new device from the APP CALM on the first day my iPad was not charging and it would not turn on,False,calm,571800810,
pwrsnsndns,1,2020-05-08 02:00:37,The truth about calm,It’s not cool how basically all of the stories are locked . I was looking for an app to help me go to sleep and I found this one and I was very disappointed.,False,calm,571800810,
mjsmjs7575,1,2020-05-05 20:34:36,Be Careful!!! Warning,Calm will complete auto charges with no warning. I was charged twice for items I did not order.,False,calm,571800810,
GGontheriver,5,2020-04-12 12:52:12,Good.,Helps me start my day.,False,calm,571800810,
anthonyhartman,1,2020-04-30 01:49:20,COSTS MONEY,"Great app, layout, design, features, etc. Unfortunately, you can only do one or two things without the “premium” version.",False,calm,571800810,
bobfhoto,1,2020-04-26 03:04:48,I got to pay!,What do you mean I have to pay for sounds? You don't anything got free on here. You tried to pull it calm child bye❕,False,calm,571800810,
Avery Starm,1,2020-04-21 09:36:51,Give people more free stuff,There isn’t enough stuff for free I love this app but it is really terrible sometimes cause I can’t ever find anything to listen too,False,calm,571800810,
sweet jaycee,5,2020-03-14 19:36:00,Great app,It helps me to take a nap and go to sleep,False,calm,571800810,
Drg303,1,2020-04-09 05:20:57,Ridiculous,I thought it was free then to see the cost! Absolutely ridiculous when so many apps out there are free! Goodbye! Delete!,False,calm,571800810,
JSilver17,5,2020-02-24 17:32:55,Just get the app.,A symphony to the mind.,False,calm,571800810,
djfhdjwi,1,2020-02-08 06:56:54,Fake person,"The very fake “calming” voice of the daily meditations is annoying and unsettling. I can’t utilize the daily meditations with that voice. 

I do love the sleep stories 💕",False,calm,571800810,
calsd,1,2020-01-31 23:23:36,Must Email Apple support to get refund,"... if you didn't cancel in time to avoid pricey auto renewal (scam?!). 

Sorry Lebron. Your story telling wasn't enough for me to keep the app.",False,calm,571800810,
Daveeee321,5,2021-07-03 11:08:12,Calm is Great and safe,I am enjoying my calm life,False,calm,571800810,
Thrashermommy,5,2021-05-18 03:40:41,Meditation,I find these to be so peaceful.,False,calm,571800810,
BogdanA305,1,2021-05-30 21:34:22,Not worth the money,I tried this app for few weeks. Meditations are not deep. It’s mostly theoretical. And very short. There is no time to remediate with all theoretical talking. I regretted buying it.,False,calm,571800810,
hankut46,5,2021-05-15 15:50:25,The best!,Part of my everyday!!,False,calm,571800810,
Catemia,5,2021-03-23 14:58:54,Island?,I have never made it to Calm Island!  I love love love this one!,False,calm,571800810,
Calmed soul,5,2021-01-20 03:16:34,I love this app,Always helps me fall asleep. :),False,calm,571800810,
j0j0girl,1,2021-02-09 06:26:19,Bad App Update for IOS Users,Latest update causes crash or will not open. Deleting app is very inconvenient and did not work for my iPhoneX with 14.3 iOS.,False,calm,571800810,
cole001199,1,2021-01-25 01:03:42,Payment method unclear,The default payment charged me for 1 year by default when I only wanted a month. Very manipulative system,False,calm,571800810,
fggjcsovsh,1,2021-01-22 03:59:23,"I will not say this is a bad app, BECAUSE I CANNOT TRY IT","It is so expensive for this app, seems great but Disney plus cost the same for a year at $70 doesn’t seem like it’s worth it",False,calm,571800810,
deejbeej,5,2021-01-04 15:52:29,Great meditation guide.,"Love all the meditations, tools, references & instructional information.",False,calm,571800810,
Dont purchace,1,2021-01-10 12:42:41,Subscriptions,I have a year long Subscription and just purchased a new IPad and can’t get the subscription on new I pad,False,calm,571800810,
Emmieford,1,2021-01-08 08:33:09,Paying customer,"I bought a year and regret it.
Headspace is far superior and I cannot stand the main woman’s voice.",False,calm,571800810,
Et mister,5,2021-01-04 08:36:16,Amazing,It helps me sleep so well!!!,False,calm,571800810,
TeryeA,1,2021-01-04 11:48:25,Misleading TV advert claims it’s FREE but...,"The TV ad says it’s free but when I tried getting it, I was asked for a credit card. It’s just a free trial, which is fine. I just hate being misled with bait a& switch tactics.",False,calm,571800810,
bdunn8879,5,2020-11-02 21:17:34,Heart break,"I’m so relaxed I wanna cry, thank you",False,calm,571800810,
Lili bugger,5,2020-09-01 05:35:17,Hi,It helps me realize my surroundings and helps me meditate,False,calm,571800810,
purplepiggy123,5,2020-08-04 06:56:33,Labron,"OUTSTANDING . I can so so stressed and Calm opens me up.
Lifesaver. Thank you.",False,calm,571800810,
dhut ip,1,2020-08-18 06:32:57,Not worth it.,"If you're not willing to buy premium, don't bother with this app. You literally can't do ANYTHING everything in locked. $80 yearly to hear heavy breathing???",False,calm,571800810,
Nksoulstyle,5,2020-07-03 14:51:31,Sophai,I love to get calm a lot and lost to times,False,calm,571800810,
jxzzymh,2,2020-07-10 22:32:38,$70??,it would be nice if i could meditate and handle my stress without having to pay money doing so on this app. the free trial is nice but seeing that i’d have to pay $70 after that is insane. about everything is locked and it shocks me that i have to pay money to improve my mental health. so sad.,False,calm,571800810,
briones2,1,2020-07-10 10:53:11,App is crashing,"Can you please fix the app it keeps crashing for the past 3 days!

Please fix it!",False,calm,571800810,
it works and its grat,5,2020-06-29 08:16:20,Best app u should get it,This is the best app if I say so,False,calm,571800810,
Sutsaboom,5,2020-06-03 19:14:02,My first day,It works!,False,calm,571800810,
whatever22lol,1,2020-06-17 03:49:37,scam,I never ordered the premium and it took $75 out of my bank account !!! So much money for a app that’s supposed to help you with anxiety and stress !,False,calm,571800810,
Dgoulina,1,2020-06-16 07:18:40,Too pricey.,Money is the biggest stress I have and it’s sad to see an app that focuses on trying to bring anxiety down while charging you $70 a year.,False,calm,571800810,
